seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Risaralda,2022-02-07,4,0.022078559
42,1,2022,Santander,2022-02-07,4,-0.041580558
42,1,2022,Sucre,2022-02-07,4,0.08600199
42,1,2022,Tolima,2022-02-07,4,-0.0912593
42,1,2022,Valle Del Cauca,2022-02-07,4,0.07380259
42,1,2022,Vaupes,2022-02-07,4,-0.18629475
42,1,2022,Vichada,2022-02-07,4,-0.3512588
42,1,2022,Amazonas,2022-02-14,1,0.00011372566
42,1,2022,Antioquia,2022-02-14,1,-0.1461992
42,1,2022,Arauca,2022-02-14,1,-0.66157436
42,1,2022,Atlantico,2022-02-14,1,0.11677742
42,1,2022,Bogota d.c.,2022-02-14,1,-0.47922695
42,1,2022,Bolivar,2022-02-14,1,0.15245807
42,1,2022,Boyaca,2022-02-14,1,-0.65439665
42,1,2022,Caldas,2022-02-14,1,-0.17821234
42,1,2022,Caqueta,2022-02-14,1,0.31399822
42,1,2022,Casanare,2022-02-14,1,-0.32333684
42,1,2022,Cauca,2022-02-14,1,-0.2828278
42,1,2022,Cesar,2022-02-14,1,-0.20832956
42,1,2022,Choco,2022-02-14,1,0.18354166
42,1,2022,Cordoba,2022-02-14,1,-0.07457757
42,1,2022,Cundinamarca,2022-02-14,1,-0.29159185
42,1,2022,Guainia,2022-02-14,1,0.3881879
42,1,2022,Guajira,2022-02-14,1,-0.30160296
42,1,2022,Guaviare,2022-02-14,1,-1.0778937
42,1,2022,Huila,2022-02-14,1,-0.006334543
42,1,2022,Magdalena,2022-02-14,1,0.016740203
42,1,2022,Meta,2022-02-14,1,0.29581618
42,1,2022,Narino,2022-02-14,1,0.36664733
42,1,2022,Norte De Santander,2022-02-14,1,-0.34088933
42,1,2022,Putumayo,2022-02-14,1,0.03530383
42,1,2022,Quindio,2022-02-14,1,0.008730024
42,1,2022,Risaralda,2022-02-14,1,-0.051611975
42,1,2022,Santander,2022-02-14,1,-0.090562016
42,1,2022,Sucre,2022-02-14,1,0.0067094564
42,1,2022,Tolima,2022-02-14,1,-0.1771701
42,1,2022,Valle Del Cauca,2022-02-14,1,-0.037466943
42,1,2022,Vaupes,2022-02-14,1,-0.02865842
42,1,2022,Vichada,2022-02-14,1,-0.3565809
42,1,2022,Amazonas,2022-02-14,2,0.007907629
42,1,2022,Antioquia,2022-02-14,2,-0.23165119
42,1,2022,Arauca,2022-02-14,2,0.17153856
42,1,2022,Atlantico,2022-02-14,2,0.10941434
42,1,2022,Bogota d.c.,2022-02-14,2,-0.45243347
42,1,2022,Bolivar,2022-02-14,2,0.41125584
42,1,2022,Boyaca,2022-02-14,2,-0.6553061
42,1,2022,Caldas,2022-02-14,2,-0.35298398
42,1,2022,Caqueta,2022-02-14,2,0.7438539
42,1,2022,Casanare,2022-02-14,2,0.06494665
42,1,2022,Cauca,2022-02-14,2,-0.22039212
42,1,2022,Cesar,2022-02-14,2,0.123595595
42,1,2022,Choco,2022-02-14,2,-0.58494866
42,1,2022,Cordoba,2022-02-14,2,0.012584448
42,1,2022,Cundinamarca,2022-02-14,2,-0.45725018
42,1,2022,Guainia,2022-02-14,2,-1.2747151
42,1,2022,Guajira,2022-02-14,2,0.1917938
42,1,2022,Guaviare,2022-02-14,2,-1.1433059
42,1,2022,Huila,2022-02-14,2,-0.3330469
42,1,2022,Magdalena,2022-02-14,2,0.1438545
42,1,2022,Meta,2022-02-14,2,0.026180744
42,1,2022,Narino,2022-02-14,2,0.538329
42,1,2022,Norte De Santander,2022-02-14,2,-0.096157074
42,1,2022,Putumayo,2022-02-14,2,0.32416975
42,1,2022,Quindio,2022-02-14,2,-0.19655365
42,1,2022,Risaralda,2022-02-14,2,-0.043509945
42,1,2022,Santander,2022-02-14,2,-0.23807698
42,1,2022,Sucre,2022-02-14,2,0.09336567
42,1,2022,Tolima,2022-02-14,2,0.08996177
42,1,2022,Valle Del Cauca,2022-02-14,2,0.0031132698
42,1,2022,Vaupes,2022-02-14,2,-0.15804991
42,1,2022,Vichada,2022-02-14,2,-0.3888942
42,1,2022,Amazonas,2022-02-14,3,0.40234184
42,1,2022,Antioquia,2022-02-14,3,0.16295856
42,1,2022,Arauca,2022-02-14,3,0.5252974
42,1,2022,Atlantico,2022-02-14,3,0.14124763
42,1,2022,Bogota d.c.,2022-02-14,3,-0.35932684
42,1,2022,Bolivar,2022-02-14,3,0.41172904
42,1,2022,Boyaca,2022-02-14,3,-0.38643715
42,1,2022,Caldas,2022-02-14,3,-0.16366765
42,1,2022,Caqueta,2022-02-14,3,0.4690616
42,1,2022,Casanare,2022-02-14,3,0.15675092
42,1,2022,Cauca,2022-02-14,3,-0.062612176
42,1,2022,Cesar,2022-02-14,3,0.24627566
42,1,2022,Choco,2022-02-14,3,0.075602114
42,1,2022,Cordoba,2022-02-14,3,0.015741706
42,1,2022,Cundinamarca,2022-02-14,3,-0.44288656
42,1,2022,Guainia,2022-02-14,3,-0.37534833
42,1,2022,Guajira,2022-02-14,3,0.009769917
42,1,2022,Guaviare,2022-02-14,3,-1.1817582
42,1,2022,Huila,2022-02-14,3,-0.37719536
42,1,2022,Magdalena,2022-02-14,3,0.07077351
42,1,2022,Meta,2022-02-14,3,-0.08892214
42,1,2022,Narino,2022-02-14,3,-0.018053561
42,1,2022,Norte De Santander,2022-02-14,3,0.3177377
42,1,2022,Putumayo,2022-02-14,3,-0.06897092
42,1,2022,Quindio,2022-02-14,3,-0.18053398
42,1,2022,Risaralda,2022-02-14,3,-0.032658935
42,1,2022,Santander,2022-02-14,3,-0.052633286
42,1,2022,Sucre,2022-02-14,3,-0.04475808
42,1,2022,Tolima,2022-02-14,3,-0.07050526
42,1,2022,Valle Del Cauca,2022-02-14,3,-0.0734148
42,1,2022,Vaupes,2022-02-14,3,-0.30458084
42,1,2022,Vichada,2022-02-14,3,-0.38839218
42,1,2022,Amazonas,2022-02-14,4,0.66762376
42,1,2022,Antioquia,2022-02-14,4,0.113944545
42,1,2022,Arauca,2022-02-14,4,0.13180798
42,1,2022,Atlantico,2022-02-14,4,0.09155834
42,1,2022,Bogota d.c.,2022-02-14,4,-0.47705746
42,1,2022,Bolivar,2022-02-14,4,0.17615521
42,1,2022,Boyaca,2022-02-14,4,-0.19546509
42,1,2022,Caldas,2022-02-14,4,-0.12382567
42,1,2022,Caqueta,2022-02-14,4,0.43974733
